Student_ID,Age,Gender,Overall_Performance_Percentage,Homework_Completion,Family_Income,Distance_to_School_km,Health_Issues,Bullying_Experience,Teacher_Feedback,Fees_Status,Sibling_Count,Dropout_Status
S05795,17,Female,59,34,High,15.9,No,Yes,Average,Paid,5,Not Dropout
S05796,17,Female,84,85,Medium,3.7,No,Yes,Good,Paid,0,Not Dropout
S05797,14,Male,34,55,Low,11.7,Yes,No,Poor,Unpaid,0,Dropout
S05798,12,Male,32,77,Medium,6.8,Yes,Yes,Poor,Paid,0,Dropout
S05799,15,Male,37,99,High,6.1,No,No,Good,Paid,2,Not Dropout
S05800,15,Female,74,97,Low,15.5,No,Yes,Average,Paid,3,Not Dropout
S05801,18,Female,31,36,Medium,6.7,Yes,Yes,Average,Paid,1,Dropout
S05802,12,Male,72,89,Medium,10.8,Yes,Yes,Good,Paid,5,Not Dropout
S05803,13,Female,85,55,High,14.5,Yes,No,Poor,Unpaid,3,Not Dropout
S05804,16,Male,45,90,High,0.5,No,Yes,Good,Paid,1,Not Dropout
S05805,15,Female,60,94,High,7.9,No,Yes,Average,Paid,5,Not Dropout
S05806,18,Female,51,33,Medium,7.9,Yes,Yes,Poor,Paid,4,Dropout
S05807,17,Male,63,94,High,8.2,No,No,Average,Paid,5,Not Dropout
S05808,15,Male,52,75,Low,19.9,No,No,Good,Paid,3,Not Dropout
S05809,15,Male,98,25,Medium,18.3,No,Yes,Good,Paid,1,Not Dropout
S05810,12,Female,39,85,Medium,10.3,No,No,Good,Paid,1,Not Dropout
S05811,15,Female,54,54,Low,12.7,No,Yes,Poor,Paid,2,Not Dropout
S05812,11,Female,97,95,Low,12.7,Yes,Yes,Poor,Paid,5,Dropout
S05813,18,Male,48,52,Low,19.8,No,Yes,Average,Overdue (3+ Months),1,Not Dropout
S05814,15,Female,80,82,Low,18.0,Yes,No,Poor,Paid,4,Dropout
S05815,11,Male,53,21,Low,14.2,Yes,No,Good,Paid,3,Not Dropout
S05816,17,Female,67,30,Medium,14.5,No,No,Average,Unpaid,4,Not Dropout
S05817,13,Male,37,65,Low,14.9,Yes,No,Good,Paid,2,Not Dropout
S05818,11,Male,49,77,High,16.5,No,No,Good,Paid,1,Not Dropout
S05819,18,Male,30,44,Medium,13.6,Yes,No,Good,Unpaid,2,Dropout
S05820,16,Female,74,67,Low,2.8,No,Yes,Good,Paid,0,Not Dropout
S05821,13,Male,51,52,High,11.4,No,Yes,Poor,Unpaid,2,Not Dropout
S05822,16,Female,87,65,High,17.6,Yes,No,Average,Paid,2,Not Dropout
S05823,12,Male,41,91,High,19.0,Yes,No,Average,Paid,3,Not Dropout
S05824,12,Female,64,80,Medium,16.1,Yes,No,Average,Paid,2,Not Dropout
S05825,14,Male,33,79,Low,2.4,No,No,Average,Overdue (3+ Months),5,Dropout
S05826,13,Male,78,44,Medium,9.1,No,Yes,Average,Unpaid,0,Not Dropout
S05827,15,Male,92,78,High,6.0,No,Yes,Poor,Paid,0,Not Dropout
S05828,13,Male,97,87,High,15.1,Yes,Yes,Average,Paid,3,Not Dropout
S05829,12,Female,57,39,High,14.6,No,Yes,Good,Paid,1,Not Dropout
S05830,16,Female,31,56,Medium,10.8,No,No,Poor,Paid,2,Not Dropout
S05831,16,Male,89,91,Medium,11.1,Yes,No,Good,Unpaid,0,Not Dropout
S05832,16,Female,51,68,High,15.1,No,Yes,Good,Paid,1,Not Dropout
S05833,13,Female,46,97,Low,3.6,Yes,Yes,Poor,Paid,0,Dropout
S05834,14,Male,65,52,High,14.5,No,No,Average,Paid,5,Not Dropout
S05835,13,Male,44,92,High,6.8,Yes,No,Average,Paid,4,Not Dropout
S05836,15,Male,88,31,Low,3.5,Yes,Yes,Average,Unpaid,4,Dropout
S05837,16,Male,66,23,High,11.1,Yes,Yes,Good,Paid,3,Not Dropout
S05838,15,Male,78,29,High,16.8,No,Yes,Average,Paid,1,Not Dropout
S05839,11,Male,92,82,Medium,0.8,Yes,No,Good,Paid,4,Not Dropout
S05840,12,Female,68,47,Low,16.7,No,Yes,Poor,Paid,0,Dropout
S05841,14,Male,51,33,Medium,18.1,Yes,Yes,Average,Paid,4,Dropout
S05842,13,Male,79,46,Low,3.9,Yes,Yes,Good,Paid,4,Dropout
S05843,17,Male,84,80,Medium,19.9,No,No,Good,Overdue (3+ Months),5,Not Dropout
S05844,16,Male,89,20,High,18.9,Yes,Yes,Average,Paid,4,Dropout
S05845,14,Female,67,47,High,14.8,No,No,Good,Paid,1,Not Dropout
S05846,16,Male,91,86,Low,1.8,Yes,No,Average,Paid,3,Not Dropout
S05847,12,Female,95,97,Medium,1.2,Yes,No,Average,Unpaid,0,Not Dropout
S05848,17,Male,78,26,Medium,8.6,Yes,No,Poor,Paid,2,Not Dropout
S05849,11,Male,32,51,Medium,17.8,No,No,Average,Unpaid,5,Not Dropout
S05850,16,Male,67,57,Medium,18.7,Yes,Yes,Good,Unpaid,0,Not Dropout
S05851,12,Male,44,95,Medium,15.6,No,No,Good,Unpaid,2,Not Dropout
S05852,16,Male,40,60,Medium,3.9,Yes,Yes,Average,Overdue (3+ Months),2,Dropout
S05853,11,Female,54,85,High,8.3,No,Yes,Average,Overdue (3+ Months),5,Not Dropout
S05854,14,Male,60,31,High,12.0,No,Yes,Poor,Paid,2,Not Dropout
S05855,13,Male,70,83,Low,17.9,Yes,No,Good,Paid,2,Not Dropout
S05856,12,Female,71,59,High,8.0,No,No,Poor,Paid,2,Not Dropout
S05857,16,Male,86,21,Low,7.7,No,Yes,Poor,Paid,1,Dropout
S05858,18,Male,50,97,High,9.8,No,No,Good,Paid,0,Not Dropout
S05859,13,Male,86,88,Low,18.9,No,Yes,Average,Paid,4,Not Dropout
S05860,14,Female,79,97,Low,15.3,Yes,No,Average,Unpaid,0,Not Dropout
S05861,11,Female,67,81,Medium,5.3,Yes,No,Average,Paid,3,Not Dropout
S05862,13,Male,95,76,Medium,17.5,Yes,Yes,Poor,Paid,0,Not Dropout
S05863,11,Male,83,69,Medium,1.3,Yes,Yes,Good,Paid,0,Not Dropout
S05864,13,Male,44,54,Medium,13.2,No,No,Good,Paid,2,Not Dropout
S05865,12,Female,81,54,Low,17.8,Yes,No,Poor,Unpaid,4,Dropout
S05866,18,Male,40,69,High,15.5,Yes,Yes,Average,Overdue (3+ Months),4,Dropout
S05867,11,Male,71,51,Medium,18.8,Yes,No,Average,Paid,1,Not Dropout
S05868,14,Male,93,91,High,9.8,No,No,Average,Paid,1,Not Dropout
S05869,15,Female,32,60,Low,12.3,No,No,Poor,Paid,2,Not Dropout
S05870,13,Male,88,93,Medium,4.4,Yes,Yes,Good,Paid,4,Not Dropout
S05871,16,Female,76,83,Low,12.1,Yes,Yes,Average,Paid,2,Not Dropout
S05872,17,Female,34,65,Medium,3.6,Yes,No,Good,Paid,0,Not Dropout
S05873,12,Female,78,30,Medium,4.9,No,No,Good,Unpaid,5,Not Dropout
S05874,16,Male,77,37,Low,7.4,Yes,No,Good,Paid,3,Not Dropout
S05875,16,Female,87,20,High,11.8,Yes,Yes,Good,Overdue (3+ Months),3,Dropout
S05876,15,Female,56,57,Medium,12.6,No,No,Average,Paid,5,Not Dropout
S05877,11,Male,36,26,High,3.6,No,Yes,Average,Unpaid,0,Dropout
S05878,12,Female,93,23,Medium,13.6,Yes,Yes,Good,Paid,1,Not Dropout
S05879,16,Female,58,53,High,15.6,Yes,Yes,Poor,Paid,5,Dropout
S05880,18,Male,76,85,Low,16.7,No,No,Average,Paid,0,Not Dropout
S05881,16,Female,83,43,High,19.7,Yes,Yes,Good,Paid,3,Not Dropout
S05882,17,Male,96,36,Medium,15.8,Yes,Yes,Average,Paid,0,Not Dropout
S05883,13,Male,40,32,High,4.9,Yes,No,Average,Overdue (3+ Months),5,Dropout
S05884,17,Female,48,73,Low,10.1,No,Yes,Average,Paid,5,Not Dropout
S05885,15,Male,97,89,High,5.1,Yes,Yes,Average,Unpaid,5,Dropout
S05886,11,Female,45,65,High,1.4,No,Yes,Average,Unpaid,3,Not Dropout
S05887,11,Male,83,68,Medium,14.7,No,No,Poor,Paid,1,Not Dropout
S05888,15,Male,89,47,Low,3.0,Yes,Yes,Average,Paid,0,Dropout
S05889,13,Male,72,74,High,6.3,No,No,Good,Paid,1,Not Dropout
S05890,17,Male,64,37,Medium,10.8,Yes,Yes,Poor,Paid,3,Dropout
S05891,12,Female,49,46,High,1.0,Yes,No,Poor,Paid,1,Not Dropout
S05892,12,Male,56,86,Low,13.8,Yes,Yes,Good,Unpaid,3,Dropout
S05893,16,Female,45,50,Medium,12.3,Yes,Yes,Average,Paid,5,Not Dropout
S05894,12,Male,96,87,Medium,7.9,No,No,Good,Unpaid,1,Not Dropout
S05895,14,Male,92,52,Medium,9.6,No,No,Average,Paid,2,Not Dropout
S05896,13,Female,97,33,Low,0.6,No,No,Good,Paid,2,Not Dropout
S05897,16,Male,86,80,Low,19.5,No,Yes,Good,Paid,1,Not Dropout
S05898,12,Female,42,96,Medium,12.6,Yes,Yes,Average,Paid,0,Not Dropout
S05899,13,Male,68,47,High,16.9,Yes,Yes,Average,Paid,5,Dropout
S05900,11,Male,72,37,Medium,14.1,No,No,Average,Paid,4,Not Dropout
S05901,12,Female,72,20,Low,6.2,No,No,Average,Paid,5,Not Dropout
S05902,17,Male,86,38,High,1.0,Yes,Yes,Good,Paid,3,Not Dropout
S05903,16,Male,76,65,High,9.7,No,Yes,Good,Paid,1,Not Dropout
S05904,18,Male,89,68,Medium,11.3,Yes,No,Good,Unpaid,3,Not Dropout
S05905,15,Male,64,59,High,0.9,No,Yes,Average,Overdue (3+ Months),5,Not Dropout
S05906,18,Female,95,69,Low,13.7,Yes,Yes,Good,Paid,0,Not Dropout
S05907,15,Female,48,95,Low,14.8,No,No,Good,Paid,2,Not Dropout
S05908,11,Female,74,40,High,8.1,Yes,Yes,Good,Paid,2,Not Dropout
S05909,13,Male,83,69,Medium,17.3,Yes,No,Good,Paid,3,Not Dropout
S05910,15,Female,56,78,Low,5.5,Yes,Yes,Poor,Paid,4,Dropout
S05911,17,Male,37,44,Low,18.9,Yes,Yes,Average,Paid,3,Dropout
S05912,18,Female,70,28,High,9.3,No,Yes,Average,Paid,5,Not Dropout
S05913,12,Male,38,63,Low,10.8,Yes,Yes,Average,Paid,0,Dropout
S05914,11,Female,78,78,High,6.7,Yes,No,Good,Paid,1,Not Dropout
S05915,12,Male,47,73,High,17.2,No,No,Good,Paid,4,Not Dropout
S05916,16,Female,97,51,Medium,6.4,Yes,Yes,Poor,Unpaid,0,Dropout
S05917,11,Male,71,40,Low,19.0,Yes,No,Good,Unpaid,5,Dropout
S05918,13,Female,48,80,Medium,17.8,Yes,No,Poor,Paid,4,Not Dropout
S05919,13,Male,30,71,High,12.2,Yes,No,Good,Unpaid,1,Not Dropout
S05920,17,Male,64,57,Low,7.3,No,Yes,Good,Paid,2,Not Dropout
S05921,18,Male,69,27,Medium,12.4,Yes,Yes,Poor,Paid,1,Dropout
S05922,15,Male,88,46,Low,12.0,No,Yes,Average,Paid,1,Not Dropout
S05923,15,Female,59,89,Low,2.4,No,Yes,Good,Paid,0,Not Dropout
S05924,18,Male,66,44,Low,10.1,No,No,Average,Paid,4,Not Dropout
S05925,16,Female,76,51,Medium,15.7,Yes,Yes,Average,Paid,4,Not Dropout
S05926,12,Male,64,87,Low,9.9,Yes,Yes,Average,Paid,5,Dropout
S05927,11,Male,88,63,High,3.2,No,No,Average,Unpaid,3,Not Dropout
S05928,13,Female,38,73,Low,14.8,No,No,Average,Unpaid,5,Dropout
S05929,15,Female,51,20,High,17.5,No,Yes,Good,Overdue (3+ Months),4,Dropout
S05930,15,Male,86,44,Medium,4.1,Yes,Yes,Average,Paid,1,Not Dropout
S05931,16,Male,68,35,Low,1.0,No,Yes,Average,Overdue (3+ Months),2,Dropout
S05932,14,Male,55,52,Medium,5.0,Yes,No,Average,Unpaid,3,Not Dropout
S05933,18,Male,94,62,Medium,16.8,No,No,Good,Paid,0,Not Dropout
S05934,15,Male,95,67,High,12.5,Yes,No,Average,Overdue (3+ Months),2,Not Dropout
S05935,16,Male,45,56,Medium,19.7,Yes,No,Poor,Overdue (3+ Months),3,Not Dropout
S05936,16,Male,74,89,Low,9.1,No,Yes,Average,Paid,1,Not Dropout
S05937,16,Male,56,38,Low,13.4,Yes,No,Poor,Paid,1,Dropout
S05938,18,Female,37,53,Medium,5.8,Yes,No,Good,Paid,0,Not Dropout
S05939,13,Male,40,33,High,16.6,No,No,Average,Overdue (3+ Months),5,Dropout
S05940,14,Female,38,55,Medium,14.8,Yes,Yes,Average,Overdue (3+ Months),1,Dropout
S05941,14,Female,76,68,High,9.8,No,Yes,Good,Unpaid,2,Not Dropout
S05942,16,Female,86,30,Medium,18.1,Yes,Yes,Average,Paid,4,Dropout
S05943,13,Female,87,82,Low,3.3,No,Yes,Average,Paid,5,Not Dropout
S05944,11,Male,53,57,Low,9.5,Yes,Yes,Poor,Paid,5,Dropout
S05945,13,Male,95,52,Low,19.4,No,No,Average,Paid,1,Not Dropout
S05946,14,Female,85,26,Low,14.7,No,Yes,Poor,Paid,0,Dropout
S05947,17,Male,34,71,Low,6.1,No,No,Poor,Unpaid,4,Dropout
S05948,17,Male,33,26,High,13.2,No,Yes,Good,Unpaid,5,Dropout
S05949,16,Female,86,21,High,9.1,No,No,Average,Paid,5,Not Dropout
S05950,15,Male,75,63,Medium,19.5,No,Yes,Poor,Paid,1,Not Dropout
S05951,16,Male,80,82,Low,15.6,Yes,No,Poor,Paid,3,Not Dropout
S05952,18,Female,75,94,Medium,8.1,Yes,Yes,Poor,Paid,0,Not Dropout
S05953,18,Male,61,39,Low,11.9,No,Yes,Average,Paid,0,Not Dropout
S05954,13,Male,46,74,Medium,19.7,No,Yes,Good,Paid,1,Not Dropout
S05955,14,Female,34,38,Low,4.1,No,No,Poor,Paid,5,Dropout
S05956,13,Female,43,60,Low,2.8,Yes,Yes,Average,Paid,0,Dropout
S05957,12,Male,63,82,High,19.7,Yes,Yes,Good,Paid,1,Not Dropout
S05958,16,Female,30,77,Medium,3.6,No,Yes,Average,Overdue (3+ Months),5,Dropout
S05959,18,Female,93,55,Low,12.0,Yes,No,Average,Unpaid,4,Dropout
S05960,11,Male,90,31,Low,15.4,No,Yes,Average,Unpaid,1,Dropout
S05961,14,Male,44,47,Low,17.7,Yes,Yes,Good,Paid,5,Dropout
S05962,14,Female,84,22,High,3.0,No,Yes,Poor,Paid,1,Not Dropout
S05963,11,Female,82,85,Low,19.2,No,No,Good,Unpaid,4,Not Dropout
S05964,16,Female,86,34,Medium,11.8,Yes,Yes,Good,Overdue (3+ Months),0,Dropout
S05965,13,Female,89,75,Low,9.9,Yes,Yes,Poor,Paid,4,Dropout
S05966,18,Male,35,52,Medium,5.3,No,No,Good,Paid,2,Not Dropout
S05967,12,Male,43,32,High,18.0,Yes,Yes,Average,Unpaid,2,Dropout
S05968,12,Male,67,30,High,2.0,No,Yes,Average,Paid,4,Not Dropout
S05969,13,Male,57,53,Low,19.9,No,No,Good,Unpaid,2,Not Dropout
S05970,18,Male,45,31,Medium,10.5,No,Yes,Average,Paid,1,Not Dropout
S05971,11,Female,31,73,High,11.1,Yes,No,Average,Paid,2,Not Dropout
S05972,17,Female,39,74,Medium,19.6,No,No,Poor,Paid,1,Not Dropout
S05973,16,Male,52,91,Low,16.5,Yes,No,Average,Overdue (3+ Months),2,Not Dropout
S05974,18,Female,82,88,High,19.6,No,Yes,Good,Paid,2,Not Dropout
S05975,15,Female,62,93,Low,5.3,Yes,Yes,Average,Paid,2,Not Dropout
S05976,18,Female,39,48,Medium,15.4,No,Yes,Average,Paid,4,Dropout
S05977,13,Male,73,74,Medium,4.4,No,Yes,Average,Paid,1,Not Dropout
S05978,14,Male,93,92,Medium,6.3,No,No,Good,Paid,2,Not Dropout
S05979,15,Female,66,33,Low,5.6,Yes,No,Average,Paid,4,Dropout
S05980,12,Male,76,67,High,2.9,Yes,No,Average,Paid,4,Not Dropout
S05981,18,Male,70,79,Low,16.3,No,Yes,Average,Overdue (3+ Months),0,Not Dropout
S05982,12,Female,90,30,Medium,1.1,No,Yes,Good,Paid,5,Not Dropout
S05983,17,Male,41,64,Medium,5.0,Yes,Yes,Average,Overdue (3+ Months),3,Dropout
S05984,12,Male,69,41,Low,14.9,Yes,No,Poor,Overdue (3+ Months),1,Dropout
S05985,18,Male,54,56,Low,9.8,No,Yes,Average,Paid,2,Not Dropout
S05986,12,Male,95,42,Low,3.2,Yes,No,Good,Paid,5,Dropout
S05987,14,Male,97,99,Low,18.5,No,No,Poor,Overdue (3+ Months),0,Not Dropout
S05988,12,Male,96,62,Medium,18.6,No,Yes,Average,Paid,4,Not Dropout
S05989,18,Male,91,21,Medium,11.8,No,No,Good,Paid,0,Not Dropout
S05990,16,Female,44,83,Medium,1.1,No,Yes,Poor,Unpaid,2,Dropout
S05991,14,Male,36,61,High,14.5,No,Yes,Average,Paid,0,Not Dropout
S05992,17,Female,79,47,High,7.4,No,No,Average,Overdue (3+ Months),3,Not Dropout
S05993,12,Male,54,22,Medium,11.5,No,No,Good,Unpaid,0,Not Dropout
S05994,11,Male,39,43,Low,1.6,Yes,No,Good,Overdue (3+ Months),5,Dropout
S05995,11,Female,87,92,Low,4.1,Yes,Yes,Average,Paid,2,Not Dropout
S05996,11,Male,78,41,Low,4.3,Yes,Yes,Good,Paid,3,Dropout
S05997,12,Female,52,99,Medium,10.2,No,No,Average,Paid,5,Not Dropout
S05998,13,Male,45,20,High,17.3,No,Yes,Poor,Paid,4,Dropout
S05999,13,Female,92,75,High,3.1,No,Yes,Good,Paid,0,Not Dropout
S06000,14,Male,42,51,Low,1.4,No,No,Average,Unpaid,0,Not Dropout
S06001,17,Male,50,48,Low,2.4,Yes,No,Average,Paid,4,Dropout
S06002,11,Male,90,90,Low,17.8,Yes,No,Good,Unpaid,4,Dropout
S06003,11,Male,43,57,High,6.1,Yes,No,Average,Unpaid,4,Dropout
S06004,18,Male,40,39,High,6.2,No,Yes,Poor,Paid,5,Dropout
S06005,11,Male,33,50,High,7.7,No,Yes,Average,Overdue (3+ Months),1,Not Dropout
S06006,16,Male,43,44,High,10.5,Yes,No,Good,Paid,1,Not Dropout
S06007,12,Male,31,41,Low,8.5,Yes,No,Good,Paid,5,Dropout
S06008,16,Male,83,72,High,14.2,No,Yes,Poor,Overdue (3+ Months),5,Dropout
S06009,14,Male,73,52,High,4.1,No,Yes,Average,Paid,0,Not Dropout
S06010,11,Female,71,60,High,12.8,No,Yes,Good,Unpaid,0,Not Dropout
S06011,17,Female,37,93,Low,17.3,Yes,No,Average,Overdue (3+ Months),1,Dropout
S06012,14,Female,45,45,Low,3.5,Yes,Yes,Poor,Paid,4,Dropout
S06013,15,Male,88,53,High,5.6,Yes,Yes,Average,Paid,2,Not Dropout
S06014,18,Male,80,100,High,10.5,No,Yes,Average,Paid,5,Not Dropout
S06015,16,Female,53,21,Medium,17.3,Yes,Yes,Average,Overdue (3+ Months),1,Dropout
S06016,17,Male,83,48,High,4.9,No,No,Poor,Overdue (3+ Months),2,Not Dropout
S06017,15,Female,45,73,Low,13.6,Yes,No,Good,Paid,4,Not Dropout
S06018,18,Female,63,97,Low,15.7,Yes,Yes,Average,Paid,3,Not Dropout
S06019,18,Female,32,92,Low,11.8,Yes,Yes,Good,Overdue (3+ Months),1,Dropout
S06020,12,Female,65,50,Medium,6.0,No,No,Good,Paid,2,Not Dropout
S06021,13,Female,75,60,Medium,2.3,Yes,Yes,Poor,Paid,4,Dropout
S06022,17,Male,49,100,Low,11.7,No,Yes,Average,Unpaid,0,Not Dropout
S06023,14,Male,36,67,High,5.5,Yes,No,Poor,Unpaid,4,Dropout
S06024,11,Female,51,66,Low,1.9,Yes,Yes,Good,Paid,1,Not Dropout
S06025,14,Male,72,33,High,17.8,No,Yes,Poor,Unpaid,5,Dropout
S06026,15,Male,97,26,High,17.6,Yes,No,Average,Unpaid,2,Not Dropout
S06027,11,Male,61,88,High,5.0,Yes,No,Poor,Paid,5,Not Dropout
S06028,11,Female,46,91,High,9.1,No,Yes,Average,Unpaid,0,Not Dropout
S06029,14,Male,39,67,Low,14.4,No,Yes,Average,Unpaid,2,Dropout
S06030,15,Male,31,79,Low,15.8,No,No,Good,Paid,2,Not Dropout
S06031,16,Male,59,76,Low,3.6,Yes,Yes,Poor,Overdue (3+ Months),1,Dropout
S06032,17,Male,65,80,Medium,13.5,No,No,Average,Paid,1,Not Dropout
S06033,15,Male,89,98,High,11.3,No,No,Average,Paid,0,Not Dropout
S06034,16,Female,49,24,High,9.2,Yes,Yes,Good,Overdue (3+ Months),5,Dropout
S06035,17,Male,52,89,Low,19.8,Yes,Yes,Poor,Paid,2,Dropout
S06036,12,Male,65,68,Medium,14.1,No,Yes,Good,Paid,4,Not Dropout
S06037,11,Male,75,68,Low,6.0,Yes,Yes,Good,Overdue (3+ Months),5,Dropout
S06038,18,Female,35,46,High,19.9,No,Yes,Good,Paid,5,Dropout
S06039,15,Female,44,93,High,0.7,No,Yes,Good,Paid,4,Not Dropout
S06040,17,Female,89,50,Low,6.4,No,No,Average,Paid,2,Not Dropout
S06041,14,Female,48,56,High,18.5,Yes,No,Good,Paid,3,Not Dropout
S06042,15,Male,44,85,Medium,1.1,No,No,Good,Paid,5,Not Dropout
S06043,11,Female,87,79,Medium,2.2,No,Yes,Average,Unpaid,2,Not Dropout
S06044,17,Male,96,51,High,15.8,Yes,No,Good,Paid,1,Not Dropout
S06045,16,Female,70,58,High,4.6,Yes,No,Average,Paid,4,Not Dropout
S06046,11,Female,38,31,High,5.4,No,Yes,Poor,Paid,0,Dropout
S06047,16,Male,84,54,High,18.9,No,Yes,Good,Paid,2,Not Dropout
S06048,14,Female,81,54,High,8.0,No,Yes,Poor,Unpaid,0,Not Dropout
S06049,11,Male,82,61,Medium,12.3,No,Yes,Poor,Paid,1,Not Dropout
S06050,12,Male,90,42,Medium,14.1,No,Yes,Poor,Unpaid,5,Dropout
S06051,15,Male,79,69,Medium,9.1,Yes,Yes,Good,Paid,1,Not Dropout
S06052,15,Male,62,65,Low,5.2,Yes,Yes,Average,Paid,3,Not Dropout
S06053,13,Female,89,60,Medium,17.4,No,No,Average,Paid,1,Not Dropout
S06054,11,Male,35,87,Medium,14.8,Yes,Yes,Average,Paid,5,Dropout
S06055,14,Female,85,100,Low,5.9,No,No,Average,Paid,4,Not Dropout
S06056,11,Female,88,70,High,10.6,No,Yes,Average,Overdue (3+ Months),2,Not Dropout
S06057,15,Male,93,96,Medium,18.6,Yes,No,Average,Paid,2,Not Dropout
S06058,17,Male,59,86,Low,4.3,Yes,No,Average,Overdue (3+ Months),1,Not Dropout
S06059,11,Male,92,29,High,8.6,Yes,Yes,Average,Paid,2,Not Dropout
S06060,12,Male,67,37,Medium,8.3,No,No,Average,Unpaid,0,Not Dropout
S06061,12,Female,60,65,Medium,18.6,Yes,No,Good,Paid,0,Not Dropout
S06062,16,Male,98,32,Medium,2.5,Yes,Yes,Average,Paid,0,Not Dropout
S06063,14,Male,38,46,Medium,13.9,Yes,No,Good,Paid,5,Dropout
S06064,12,Female,55,77,Medium,16.6,Yes,Yes,Average,Paid,0,Not Dropout
S06065,18,Female,94,62,High,20.0,No,Yes,Average,Paid,2,Not Dropout
S06066,13,Male,44,65,Medium,9.0,Yes,Yes,Good,Paid,2,Not Dropout
S06067,12,Female,38,85,High,11.7,Yes,No,Poor,Paid,5,Dropout
S06068,18,Female,95,63,Medium,15.7,Yes,No,Good,Paid,2,Not Dropout
S06069,13,Female,86,66,High,8.8,No,No,Average,Paid,5,Not Dropout
S06070,13,Male,31,34,Low,12.6,Yes,No,Poor,Paid,2,Dropout
S06071,16,Male,47,81,Medium,19.7,No,Yes,Good,Paid,5,Not Dropout
S06072,16,Female,68,37,Medium,9.3,Yes,No,Average,Unpaid,5,Dropout
S06073,14,Male,49,73,High,1.7,Yes,Yes,Average,Paid,4,Not Dropout
S06074,16,Male,35,98,Medium,1.4,Yes,Yes,Average,Paid,2,Not Dropout
S06075,18,Male,51,33,High,8.3,No,Yes,Poor,Unpaid,0,Dropout
S06076,18,Male,75,76,Low,6.0,Yes,No,Good,Paid,2,Not Dropout
S06077,17,Male,86,68,High,11.4,Yes,No,Average,Paid,1,Not Dropout
S06078,17,Male,39,62,Low,11.7,Yes,No,Average,Paid,2,Not Dropout
S06079,17,Male,81,77,Medium,13.9,Yes,Yes,Poor,Overdue (3+ Months),1,Dropout
S06080,13,Male,84,99,Low,19.4,No,No,Average,Unpaid,2,Not Dropout
S06081,15,Male,88,94,High,12.4,No,No,Average,Overdue (3+ Months),3,Not Dropout
S06082,16,Female,57,90,High,5.0,Yes,No,Good,Paid,5,Not Dropout
S06083,13,Male,86,22,Low,9.3,No,No,Average,Paid,0,Not Dropout
S06084,16,Male,42,74,High,17.7,Yes,Yes,Average,Overdue (3+ Months),2,Dropout
S06085,17,Female,68,39,High,19.6,No,No,Good,Paid,1,Not Dropout
S06086,13,Female,74,78,Low,13.9,Yes,No,Good,Paid,3,Not Dropout
S06087,14,Female,79,44,Medium,9.9,No,Yes,Good,Overdue (3+ Months),4,Dropout
S06088,14,Female,34,52,Medium,10.6,No,No,Poor,Unpaid,1,Not Dropout
S06089,12,Male,77,74,Medium,13.7,No,Yes,Good,Paid,3,Not Dropout
S06090,18,Male,78,44,Low,11.0,No,No,Good,Paid,2,Not Dropout
S06091,16,Male,85,65,Medium,2.3,No,No,Average,Paid,1,Not Dropout
S06092,16,Female,82,100,Low,8.0,Yes,Yes,Good,Paid,2,Not Dropout
S06093,12,Male,74,73,Low,10.9,Yes,Yes,Average,Overdue (3+ Months),5,Dropout
S06094,14,Female,88,25,High,17.9,No,Yes,Good,Paid,0,Not Dropout
S06095,17,Male,52,99,Low,1.7,No,Yes,Average,Paid,5,Not Dropout
S06096,17,Female,69,99,Medium,2.3,No,Yes,Average,Unpaid,5,Not Dropout
S06097,12,Male,39,36,High,1.6,Yes,No,Good,Paid,2,Not Dropout
S06098,13,Female,71,55,High,16.4,Yes,No,Good,Paid,5,Not Dropout
S06099,17,Female,49,99,Medium,3.2,Yes,Yes,Poor,Paid,5,Dropout
S06100,16,Male,51,96,Medium,2.4,No,Yes,Average,Paid,4,Not Dropout
S06101,18,Female,65,24,Medium,4.6,Yes,No,Average,Paid,1,Not Dropout
S06102,14,Female,82,38,Low,17.8,Yes,Yes,Average,Unpaid,1,Dropout
S06103,13,Male,38,50,Medium,8.5,Yes,No,Good,Paid,2,Not Dropout
S06104,16,Female,43,58,Medium,2.7,No,No,Poor,Unpaid,3,Not Dropout
S06105,11,Female,76,48,High,12.5,Yes,No,Average,Unpaid,0,Not Dropout
S06106,14,Male,50,74,High,10.5,No,Yes,Poor,Paid,0,Not Dropout
S06107,17,Male,48,93,High,10.2,No,Yes,Average,Paid,5,Not Dropout
S06108,11,Female,68,83,Low,19.8,Yes,Yes,Good,Overdue (3+ Months),5,Dropout
S06109,11,Female,98,72,Medium,5.2,Yes,Yes,Average,Paid,0,Not Dropout
S06110,11,Male,43,22,High,8.3,No,Yes,Average,Unpaid,1,Dropout
S06111,16,Male,36,58,Low,8.5,Yes,Yes,Good,Overdue (3+ Months),3,Dropout
S06112,15,Male,60,82,High,13.7,Yes,No,Good,Unpaid,2,Not Dropout
S06113,17,Male,60,32,High,16.8,No,No,Average,Overdue (3+ Months),3,Not Dropout
S06114,14,Female,73,64,Medium,11.4,Yes,Yes,Good,Paid,5,Not Dropout
S06115,12,Male,60,37,High,4.3,Yes,Yes,Poor,Paid,4,Dropout
S06116,16,Male,46,90,High,14.9,No,Yes,Average,Paid,4,Not Dropout
S06117,13,Male,89,82,High,14.1,Yes,Yes,Good,Paid,2,Not Dropout
