gender,age,attendance_pct,marks,homework_completion,distance_to_school,fee_status,dropout_label
female,12,73.72526602420963,46.0,75.0,19.4,yes,0
male,11,84.27860776245453,,74.0,,no,0
male,15,78.28940086018352,91.0,90.0,13.6,no,0
female,13,61.17439584371121,47.0,57.0,0.9,no,0
female,18,41.75748201197808,41.0,30.0,11.7,no,1
male,13,75.31984836734163,95.0,97.0,6.0,yes,0
male,13,80.3727221521215,75.0,72.0,7.1,no,0
female,11,86.81848056776636,90.0,57.0,8.7,no,0
male,18,61.51867329723811,34.0,95.0,15.1,no,0
male,13,57.54145026031742,33.0,24.0,11.0,no,1
female,11,81.05466104226338,48.0,31.0,12.2,no,0
female,16,80.5334932567876,,27.0,10.3,no,0
male,13,90.75358520972009,95.0,37.0,,no,0
male,18,71.59850482506243,51.0,35.0,0.8,no,0
female,14,86.3500567364204,81.0,91.0,19.1,no,0
female,16,78.94229876379815,61.0,24.0,17.3,no,1
female,11,56.75446273191948,40.0,96.0,5.6,no,0
female,12,85.63703493811741,63.0,68.0,18.3,no,0
female,13,75.56910303026369,72.0,60.0,9.3,no,0
male,12,63.72773893923053,86.0,99.0,10.2,yes,1
female,13,37.77721854993512,73.0,86.0,7.5,yes,1
male,17,84.31653007428724,83.0,29.0,2.0,no,0
male,13,66.89909820169777,55.0,77.0,2.6,yes,0
male,12,67.005671581447,38.0,27.0,13.0,no,0
female,12,77.2092464009367,,53.0,17.5,no,0
male,12,74.07699887042615,51.0,90.0,8.5,no,0
male,17,80.79913144047725,70.0,93.0,19.2,no,0
female,13,70.05899711199825,,54.0,4.8,no,0
female,14,70.77037270051474,30.0,63.0,,yes,0
male,12,89.85542156861798,86.0,84.0,15.2,yes,0
male,17,31.63368653547118,48.0,41.0,9.2,no,1
male,18,44.4480702691225,51.0,74.0,4.8,yes,1
female,16,,42.0,47.0,11.7,no,0
female,15,92.2876816799228,98.0,27.0,16.1,no,0
female,17,,43.0,20.0,6.7,no,1
female,18,46.90875413598435,39.0,,18.7,no,1
male,11,70.34091193919772,45.0,,16.1,yes,0
female,12,71.75642048971471,67.0,22.0,,no,0
male,12,76.1548163950176,68.0,85.0,16.6,no,0
male,13,76.60975540972014,71.0,69.0,17.2,no,0
female,11,77.72196217667296,57.0,54.0,7.2,yes,0
female,18,41.81873353673536,58.0,79.0,13.2,yes,1
female,12,46.69048652912506,42.0,74.0,,yes,1
female,18,45.62327994065591,31.0,23.0,8.3,no,1
female,14,72.31509164120656,84.0,36.0,10.1,no,0
male,12,82.3487691500703,86.0,71.0,3.1,yes,0
male,16,71.16818440989569,52.0,,17.3,yes,1
male,12,75.57312671989892,87.0,97.0,16.5,no,0
male,14,79.18645928346949,86.0,24.0,14.8,no,0
male,11,56.72323019061466,30.0,24.0,7.6,yes,1
female,14,72.16384628677557,49.0,78.0,1.3,yes,0
male,12,51.93629153400856,66.0,32.0,16.7,no,1
female,14,68.70345354302454,49.0,75.0,11.2,yes,0
male,12,81.06934597520585,,23.0,12.9,no,0
female,13,76.98972189563317,44.0,78.0,,no,0
female,11,84.36569643257937,59.0,63.0,16.5,no,0
female,11,62.0780991479525,64.0,20.0,,yes,1
female,13,66.70938489354882,95.0,54.0,2.8,yes,1
male,14,70.9459217910362,49.0,,17.7,yes,0
female,12,,35.0,96.0,12.1,yes,1
female,11,60.50637028986965,45.0,31.0,18.4,yes,1
male,13,,79.0,100.0,2.9,no,0
male,17,68.9011608363208,,88.0,7.0,yes,0
female,16,68.04999020650315,79.0,96.0,4.1,no,1
male,18,88.93689617550415,98.0,25.0,13.5,no,0
male,12,73.7344110674847,55.0,78.0,1.8,no,0
male,12,,58.0,70.0,11.8,no,0
male,18,67.81398992078498,62.0,70.0,10.8,yes,0
female,15,77.77983128398184,51.0,81.0,10.2,yes,0
female,12,71.23136714250258,,91.0,11.9,yes,0
male,14,71.49537636186531,90.0,37.0,8.2,no,1
male,17,82.89640901806236,67.0,36.0,17.0,no,0
female,12,,43.0,87.0,18.8,no,1
female,15,86.06999318601311,98.0,24.0,5.4,no,0
male,16,81.03832496560551,98.0,75.0,5.1,no,0
female,15,71.08531890676588,48.0,69.0,,no,0
male,14,86.95820188327099,73.0,49.0,15.6,no,0
female,15,70.92739449801856,79.0,61.0,8.3,no,0
male,11,67.64694101454056,67.0,86.0,10.9,no,0
male,15,75.04507846565181,72.0,93.0,16.8,no,0
female,15,57.84077709815817,63.0,34.0,6.6,yes,1
female,11,64.48554689036486,60.0,70.0,14.9,no,1
male,18,81.54974442355221,67.0,61.0,12.6,yes,0
male,14,,96.0,66.0,2.2,yes,0
male,13,70.55624328002705,38.0,62.0,18.9,no,0
female,13,63.88591996068551,,,5.5,yes,1
female,15,64.9840885018326,64.0,22.0,4.7,yes,1
female,15,51.61845266248855,57.0,24.0,8.0,no,1
female,12,71.15058019116742,73.0,43.0,7.9,no,0
male,16,69.52365224210344,62.0,97.0,6.4,no,0
female,17,79.93716877474526,44.0,26.0,6.2,yes,1
male,11,85.56441979174517,97.0,48.0,15.5,yes,0
male,18,,69.0,,10.6,no,0
female,12,77.66964697587733,98.0,20.0,3.8,no,0
male,13,77.95734879674265,67.0,58.0,2.7,yes,0
male,17,80.98613713196069,97.0,64.0,15.1,no,0
female,11,75.86404413571778,84.0,67.0,16.2,yes,0
female,14,78.66029867566753,84.0,,19.6,no,0
male,16,71.6409980604262,71.0,85.0,14.0,no,0
male,17,75.9219524431435,49.0,39.0,9.4,yes,0
male,15,78.54157216629174,74.0,53.0,7.3,no,0
female,12,84.1358485590218,72.0,70.0,13.3,no,0
male,12,66.0059729817305,38.0,71.0,11.8,no,0
male,16,65.91035763429801,45.0,,,no,1
male,15,91.40231063712476,,48.0,19.2,no,0
male,15,72.07471902841385,83.0,73.0,13.8,yes,0
male,16,84.9922318335441,65.0,77.0,5.5,no,0
female,17,85.5235014371687,59.0,,18.4,no,0
female,11,82.62465022644744,68.0,90.0,14.6,no,0
female,18,,84.0,99.0,15.9,no,0
male,11,86.78948305196036,68.0,44.0,4.1,no,0
female,11,68.872903432693,45.0,33.0,,no,0
male,13,69.75355081002246,56.0,47.0,5.2,no,0
female,11,67.55390943159252,42.0,82.0,,yes,0
female,11,68.3583001627643,87.0,47.0,13.8,yes,1
female,13,65.83627431300664,48.0,24.0,,no,0
male,15,,61.0,,2.5,no,0
male,16,63.62727537848276,37.0,47.0,12.7,no,0
male,12,39.47840552127951,31.0,38.0,6.7,no,1
female,11,51.790602589470446,35.0,46.0,10.0,no,1
female,13,83.39410729501991,86.0,45.0,14.9,yes,0
male,11,60.314161660411465,33.0,45.0,1.9,yes,1
male,17,78.76293931557103,96.0,32.0,6.0,no,0
female,17,68.11148616639468,38.0,69.0,10.9,no,0
female,12,71.86306268207585,93.0,86.0,7.7,yes,1
female,14,84.77460623276072,82.0,42.0,5.1,no,0
male,14,43.27969929133173,34.0,49.0,15.6,yes,1
male,17,,72.0,37.0,,no,0
female,18,84.68546632955173,,95.0,10.7,no,0
male,15,82.94313751463065,82.0,,19.1,no,1
male,17,72.15198387737894,61.0,89.0,3.9,no,0
male,18,82.75693517302048,67.0,41.0,19.3,no,0
female,15,87.38646571528457,74.0,,17.2,yes,0
female,15,80.5992632672526,95.0,44.0,6.3,no,0
male,15,51.658200820855086,81.0,31.0,9.5,yes,1
male,14,72.26211830958799,61.0,70.0,16.5,no,0
female,15,,58.0,37.0,8.7,no,0
male,18,,72.0,82.0,18.7,no,0
male,16,86.89913334448288,71.0,45.0,,yes,0
female,15,77.51287408328731,89.0,75.0,3.3,yes,0
male,16,87.64873548451988,73.0,,1.8,no,0
female,18,43.02770612430538,32.0,41.0,16.5,yes,1
male,11,83.01842451374733,41.0,85.0,12.2,no,0
female,17,58.89530668652806,34.0,24.0,,no,1
male,13,82.89291371612039,88.0,78.0,9.2,no,0
male,16,80.16584668928789,95.0,93.0,4.5,no,0
male,18,60.821503559913566,71.0,74.0,12.6,yes,1
female,13,74.83052875120786,30.0,65.0,,no,0
female,14,66.56317246850543,70.0,48.0,1.6,no,1
male,18,74.08155200881792,34.0,82.0,4.2,no,0
male,12,67.41178740376279,61.0,86.0,1.1,yes,0
female,17,80.72541925489486,64.0,63.0,4.7,no,0
female,17,37.8919945850035,50.0,30.0,1.8,no,1
male,14,63.67489336789302,49.0,,,yes,0
female,11,63.40255752852435,,30.0,4.6,yes,1
male,17,80.43979150049189,72.0,23.0,19.1,no,0
male,13,67.63607845368465,33.0,58.0,1.9,no,0
female,17,84.72061799955429,76.0,77.0,9.3,yes,0
male,12,72.44072614360208,39.0,21.0,2.6,no,1
male,14,76.2592948369203,32.0,57.0,14.7,no,0
male,15,62.80083911067323,43.0,71.0,17.8,no,0
male,12,77.9627023463364,37.0,,15.2,no,0
male,17,96.85856238508212,92.0,59.0,9.6,no,0
female,18,75.79275089635217,,100.0,10.6,no,0
male,13,63.08850239663899,54.0,48.0,12.2,no,0
male,18,,96.0,34.0,10.7,yes,0
male,18,83.89033630011761,98.0,84.0,19.2,no,0
female,15,97.08909201893675,90.0,93.0,13.2,yes,0
female,17,71.00760400128001,45.0,88.0,8.5,yes,0
female,13,62.51174006446358,30.0,23.0,10.7,no,0
male,13,72.58196577234904,65.0,77.0,14.7,no,0
female,14,61.06684935246352,40.0,87.0,15.3,no,0
male,11,71.5724161541861,42.0,25.0,15.8,no,1
female,14,69.71996690826977,43.0,73.0,5.5,yes,0
female,17,35.027303789185865,51.0,23.0,9.5,no,1
male,13,83.55771919748663,74.0,,11.8,yes,0
female,13,72.52859879116079,33.0,72.0,17.9,no,0
female,12,65.47473956632113,32.0,27.0,15.0,no,0
female,11,,97.0,62.0,3.5,no,0
male,17,54.63086595439548,33.0,69.0,19.5,no,1
female,13,54.38234052595514,96.0,40.0,,yes,1
female,15,,86.0,59.0,12.1,yes,0
male,13,67.31159141221013,68.0,37.0,5.5,no,1
male,11,82.30075339943001,63.0,23.0,,no,0
male,11,60.08851914716817,71.0,31.0,10.2,yes,1
male,17,72.35524435864619,56.0,89.0,19.3,no,0
male,16,76.13150213969813,87.0,58.0,2.4,no,0
male,15,53.87754222836841,44.0,40.0,6.2,yes,1
female,15,65.62261199638519,32.0,74.0,,no,0
male,11,80.48375874611915,58.0,81.0,6.8,yes,0
male,17,68.06453830392101,83.0,41.0,19.8,no,1
female,13,72.98147897303133,39.0,87.0,,no,0
female,12,66.40504689682032,76.0,45.0,6.1,yes,1
female,14,86.41710226235622,91.0,,1.8,no,0
female,15,82.14733615227385,66.0,85.0,5.5,no,0
female,14,,77.0,38.0,5.4,no,0
male,17,97.2579763524604,93.0,46.0,4.3,no,0
male,17,58.7090313769645,83.0,34.0,17.3,yes,1
male,13,77.4097407659337,52.0,65.0,10.9,no,0
male,13,81.77146102034946,82.0,,1.0,yes,0
female,15,75.62135222519862,77.0,99.0,16.7,no,0
female,15,75.88849318020863,87.0,77.0,4.7,no,0
female,11,80.98162161351104,52.0,49.0,19.2,no,0
female,17,70.547335960542,65.0,23.0,,no,0
male,15,55.664729579635285,68.0,40.0,12.9,no,1
male,14,78.62090477141768,,93.0,9.8,no,0
male,15,56.920398499197766,,43.0,3.6,yes,1
male,18,82.65731425772572,95.0,59.0,8.6,no,0
female,15,71.31840153875577,63.0,58.0,,no,0
male,15,84.08374258002847,81.0,39.0,13.5,no,0
male,13,83.301528067505,76.0,33.0,17.6,no,1
female,15,65.11277254757886,95.0,88.0,10.2,yes,1
female,16,83.71271091674417,47.0,,2.0,no,0
female,16,81.81412855443597,,21.0,10.8,no,0
male,15,66.4401139144944,51.0,87.0,16.5,no,0
male,17,79.57454466046991,,54.0,13.0,yes,0
female,15,86.29300898569485,70.0,79.0,1.9,no,0
male,16,60.54956922832122,56.0,48.0,14.0,no,0
female,18,77.97026677182534,44.0,90.0,5.3,no,0
male,13,68.15771694082528,55.0,66.0,19.3,yes,0
male,14,74.06650901268199,50.0,73.0,13.0,no,0
female,18,76.84115614114006,79.0,29.0,6.5,no,0
female,13,84.1912203445788,95.0,55.0,10.2,yes,1
female,14,71.08510654584681,43.0,92.0,6.3,no,0
female,13,82.91158295692323,64.0,50.0,3.1,yes,1
female,15,57.0115837333497,46.0,90.0,2.4,yes,1
female,14,65.53117660442338,97.0,,18.8,yes,1
male,13,54.57604872367215,68.0,24.0,18.7,yes,1
female,18,73.36420364618432,44.0,61.0,,yes,0
male,18,75.09115097160141,59.0,95.0,0.7,yes,0
female,11,63.418230057687495,36.0,38.0,5.4,no,1
female,18,71.45631367331953,54.0,98.0,,no,0
male,16,80.4219477614974,64.0,25.0,,yes,0
female,14,73.87973831981229,69.0,92.0,0.8,no,0
female,11,51.98216668913374,30.0,52.0,19.7,no,1
female,13,70.1998242376342,42.0,93.0,8.1,no,0
male,18,77.32823701237112,71.0,67.0,6.1,no,0
female,14,64.55071928115026,74.0,27.0,10.8,no,1
male,11,65.64977190037902,64.0,70.0,4.2,yes,0
male,13,80.14547834093271,90.0,91.0,19.3,no,0
male,11,85.26430087097629,67.0,61.0,0.7,no,0
female,18,85.72930972786726,56.0,,1.1,no,0
male,16,91.58838079991828,80.0,88.0,,yes,1
male,17,40.0620794330156,51.0,90.0,18.0,yes,1
male,15,80.68475349157792,68.0,57.0,8.7,no,0
female,12,91.04979531158467,95.0,66.0,12.7,no,0
female,18,86.43297421459718,70.0,44.0,16.3,yes,0
female,12,80.372479188451,,53.0,2.2,no,0
male,15,78.53473821771021,51.0,91.0,8.3,no,0
male,16,74.39657494280048,47.0,,6.7,no,0
female,15,76.59001083402276,53.0,24.0,13.9,yes,0
female,15,77.4142738075295,86.0,61.0,8.7,no,0
female,12,78.12595356792978,76.0,52.0,18.5,no,0
male,13,69.40655405210973,51.0,99.0,16.3,no,0
female,18,65.20995864245532,51.0,61.0,5.9,no,0
male,11,58.394887087471226,38.0,67.0,15.5,yes,0
male,17,80.23114675886946,85.0,47.0,,no,0
female,15,66.23754134345157,35.0,72.0,12.2,no,0
female,13,,43.0,,12.0,yes,0
female,17,30.84564966982948,43.0,32.0,7.1,no,1
female,17,82.58517013471668,80.0,64.0,8.8,no,0
female,12,85.18145958155736,98.0,53.0,12.9,yes,0
female,12,64.14500290130931,77.0,73.0,3.4,yes,1
male,17,77.02553531425767,,27.0,16.9,no,0
female,17,77.45852003107676,69.0,84.0,2.1,no,0
male,13,,36.0,39.0,11.1,no,1
male,13,61.64338864327197,47.0,50.0,18.3,no,1
male,13,51.29180875943844,98.0,34.0,19.0,no,1
male,13,,89.0,21.0,8.6,no,0
female,15,70.9565126262718,57.0,44.0,7.6,no,0
female,15,65.68931739674713,44.0,30.0,1.5,no,1
female,15,75.93125622795395,48.0,83.0,18.4,no,0
female,16,74.76366844251885,91.0,24.0,4.0,no,1
female,14,61.06756943636825,50.0,38.0,14.8,yes,1
female,17,92.33389328030565,91.0,20.0,11.7,no,0
male,12,97.6254571713778,93.0,79.0,15.0,yes,0
female,12,81.62269842192622,69.0,29.0,3.4,yes,0
male,15,71.92156290095323,37.0,83.0,8.1,no,0
female,16,65.93688819743818,89.0,37.0,5.0,no,1
male,15,81.80389385422164,64.0,97.0,8.3,yes,0
female,18,66.76646334072854,45.0,74.0,6.8,no,0
female,15,76.63613019639607,95.0,32.0,16.9,no,0
female,17,77.81583737116085,36.0,20.0,17.4,no,0
male,14,59.43015595381416,33.0,68.0,18.5,no,0
male,18,84.46476627445226,81.0,69.0,1.9,no,0
male,13,74.65391235114981,76.0,83.0,4.3,no,0
female,13,81.59800602358854,57.0,60.0,13.9,yes,0
male,18,71.27880937500919,91.0,92.0,11.0,yes,1
female,16,87.43382018676607,89.0,70.0,11.3,no,0
female,13,88.65209766970005,78.0,47.0,1.8,no,0
female,17,86.54622357773607,,33.0,11.0,no,0
female,17,82.57530048920411,37.0,54.0,17.6,yes,0
female,18,81.30084097100531,64.0,86.0,,no,0
male,18,66.42652517437072,49.0,82.0,19.0,no,0
male,14,,92.0,87.0,4.9,no,1
female,11,81.63923723484507,84.0,61.0,7.8,no,0
female,17,71.72232843184273,53.0,68.0,17.1,no,0
female,16,67.660022864235,69.0,60.0,1.4,yes,0
female,11,69.4372466299938,32.0,,10.2,yes,0
male,13,77.53971260676718,81.0,49.0,8.5,yes,1
female,13,54.68993413270898,44.0,78.0,7.6,yes,0
male,13,72.63271406092318,58.0,74.0,4.9,yes,0
male,13,73.0378699836289,68.0,62.0,16.7,no,0
male,15,62.172316820396006,34.0,62.0,19.8,no,0
male,14,61.25049551269721,78.0,,16.4,no,0
male,18,62.52598092266194,69.0,39.0,13.9,yes,1
female,18,73.70605624941197,58.0,,2.2,no,0
male,18,62.704830177394605,31.0,92.0,1.6,no,0
female,13,87.74026516039598,93.0,85.0,10.3,no,0
female,15,49.97766562302756,41.0,73.0,9.8,yes,1
male,11,72.05311487360761,38.0,39.0,10.8,no,0
male,15,77.96628405284251,47.0,28.0,1.8,no,0
male,15,48.66309997167131,45.0,93.0,4.9,no,1
male,16,69.28117716747971,61.0,79.0,9.5,no,0
female,16,84.76642256392303,82.0,100.0,0.7,yes,0
female,18,70.22792445171484,80.0,92.0,17.0,yes,1
male,18,49.62317564300716,62.0,,15.0,no,1
male,14,78.51905210480916,87.0,20.0,7.9,no,0
male,14,,72.0,65.0,12.1,no,0
male,14,77.92940866060651,,30.0,7.6,yes,1
female,15,73.34557112668234,,59.0,18.3,no,0
female,15,70.89943501022437,59.0,76.0,11.0,no,0
male,12,85.73823954272346,85.0,58.0,19.3,no,0
female,17,76.47914888580068,59.0,34.0,15.9,no,0
female,17,89.10393654117843,84.0,85.0,3.7,no,0
male,14,74.66291940437998,34.0,55.0,11.7,yes,1
male,12,52.3562346636403,32.0,77.0,6.8,no,1
male,15,71.80064540312289,,99.0,6.1,no,0
female,15,74.56839850412567,74.0,97.0,15.5,no,0
female,18,44.96490845033885,31.0,36.0,6.7,no,1
male,12,67.30238151271398,72.0,,10.8,no,0
female,13,84.7323298089056,85.0,55.0,14.5,yes,0
male,16,80.61012997244185,45.0,90.0,0.5,no,0
female,15,68.9154798273076,60.0,94.0,7.9,no,0
female,18,51.93902542198912,51.0,33.0,7.9,no,1
male,17,75.9257889397633,63.0,94.0,8.2,no,0
male,15,,52.0,75.0,19.9,no,0
male,15,81.16322080954279,98.0,25.0,18.3,no,0
female,12,,39.0,85.0,10.3,no,0
female,15,,54.0,54.0,,no,0
female,11,74.59817457586982,97.0,95.0,12.7,no,1
male,18,83.44821387462102,48.0,52.0,19.8,yes,0
female,15,73.87569547379047,,82.0,18.0,no,1
male,11,70.24590239940406,53.0,21.0,14.2,no,0
female,17,71.85532062666252,67.0,30.0,14.5,yes,0
male,13,60.51172939261743,37.0,65.0,14.9,no,0
male,11,72.70132042564026,49.0,77.0,16.5,no,0
male,18,54.20386806015493,30.0,44.0,,yes,1
female,16,68.17304521337793,74.0,67.0,2.8,no,0
male,13,72.81434832605643,51.0,52.0,11.4,yes,0
female,16,,87.0,65.0,17.6,no,0
male,12,69.77451463055034,41.0,91.0,19.0,no,0
female,12,84.59782790719836,64.0,80.0,16.1,no,0
male,14,30.65109139905804,33.0,79.0,2.4,yes,1
male,13,81.91835769476467,78.0,44.0,9.1,yes,0
male,15,81.66877572835865,92.0,78.0,6.0,no,0
male,13,86.92126620032208,97.0,87.0,15.1,no,0
female,12,78.04850160015914,57.0,39.0,,no,0
female,16,69.62424795969298,31.0,56.0,10.8,no,0
male,16,83.47492178797467,89.0,91.0,,yes,0
female,16,,51.0,68.0,15.1,no,0
female,13,56.52434089586272,46.0,97.0,3.6,no,1
male,14,72.27367831890025,65.0,52.0,14.5,no,0
male,13,75.05762644103972,44.0,92.0,6.8,no,0
male,15,46.22401049766175,,31.0,3.5,yes,1
male,16,77.78967112228797,66.0,23.0,11.1,no,0
male,15,90.11748412650044,78.0,29.0,16.8,no,0
male,11,88.20052232370661,92.0,82.0,,no,0
female,12,46.01971907637332,68.0,47.0,16.7,no,1
male,14,49.78528720565348,51.0,33.0,18.1,no,1
male,13,61.36429288806596,,46.0,3.9,no,1
male,17,87.45299998007383,84.0,80.0,19.9,yes,0
male,16,72.33719141298637,89.0,20.0,18.9,no,1
female,14,91.15113896967466,67.0,47.0,14.8,no,0
male,16,76.5922760672686,91.0,86.0,1.8,no,0
female,12,77.80869741199872,95.0,97.0,1.2,yes,0
male,17,62.76184055081488,78.0,26.0,,no,0
male,11,72.78568146328746,32.0,51.0,17.8,yes,0
male,16,81.63584093117187,67.0,57.0,18.7,yes,0
male,12,71.21600770079283,44.0,95.0,15.6,yes,0
male,16,63.86659750259739,40.0,,3.9,yes,1
female,11,73.03908775851394,54.0,85.0,8.3,yes,0
male,14,76.56364461854854,60.0,31.0,12.0,no,0
male,13,83.33117170133877,,83.0,17.9,no,0
female,12,80.4198175611313,71.0,59.0,8.0,no,0
male,16,74.58602071772694,86.0,21.0,7.7,no,1
male,18,,50.0,97.0,9.8,no,0
male,13,90.64333593172908,86.0,88.0,18.9,no,0
female,14,85.07989948789368,79.0,97.0,15.3,yes,0
female,11,70.0223216545848,67.0,81.0,5.3,no,0
male,13,94.65208831623433,95.0,76.0,17.5,no,0
male,11,90.02110059310536,,69.0,1.3,no,0
male,13,73.53249084343354,44.0,,,no,0
female,12,58.520945069968135,81.0,,17.8,yes,1
male,18,35.28480352072842,40.0,69.0,15.5,yes,1
male,11,68.41012894248594,71.0,51.0,18.8,no,0
male,14,93.1197145015758,93.0,91.0,9.8,no,0
female,15,63.99989779898159,32.0,60.0,12.3,no,0
male,13,90.69961791238543,88.0,93.0,4.4,no,0
female,16,80.95836783716497,76.0,83.0,12.1,no,0
female,17,59.76956605252809,34.0,65.0,3.6,no,0
female,12,77.67192519677513,78.0,30.0,4.9,yes,0
male,16,86.93689316094557,77.0,37.0,,no,0
female,16,53.26640407682429,87.0,20.0,11.8,yes,1
female,15,70.28464188727594,56.0,57.0,12.6,no,0
male,11,,36.0,26.0,3.6,yes,1
female,12,89.34615876007288,93.0,23.0,13.6,no,0
female,16,71.452920919507,58.0,53.0,15.6,no,1
male,18,,76.0,85.0,16.7,no,0
female,16,99.9443120182627,83.0,43.0,19.7,no,0
male,17,87.48360124254961,96.0,36.0,15.8,no,0
male,13,52.064753414294856,40.0,32.0,4.9,yes,1
female,17,69.05155099297133,48.0,73.0,10.1,no,0
male,15,77.91644089706018,97.0,89.0,5.1,yes,1
female,11,72.11283197642598,45.0,65.0,1.4,yes,0
male,11,75.69069524827668,83.0,68.0,14.7,no,0
male,15,88.03635639625226,89.0,47.0,3.0,no,1
male,13,86.46277550761488,72.0,74.0,6.3,no,0
male,17,57.334606361798606,,37.0,10.8,no,1
female,12,74.8785463508753,49.0,,1.0,no,0
male,12,75.31237292644211,56.0,86.0,13.8,yes,1
female,16,64.84754495830387,45.0,50.0,12.3,no,0
male,12,98.62317066740722,96.0,87.0,7.9,yes,0
male,14,78.98663386405293,92.0,52.0,9.6,no,0
female,13,79.38035740167282,97.0,33.0,0.6,no,0
male,16,82.02207196782062,86.0,,19.5,no,0
female,12,65.15808060515675,42.0,96.0,12.6,no,0
male,13,65.55457578325174,68.0,47.0,16.9,no,1
male,11,79.97901556890375,72.0,37.0,14.1,no,0
female,12,80.47834581350003,72.0,20.0,6.2,no,0
male,17,82.41948766236555,86.0,38.0,1.0,no,0
male,16,75.77638127051898,,65.0,9.7,no,0
male,18,88.15343916887977,89.0,68.0,11.3,yes,0
male,15,75.89633557102388,64.0,59.0,0.9,yes,0
female,18,82.77761093405363,,69.0,13.7,no,0
female,15,81.12396030431438,48.0,95.0,14.8,no,0
female,11,78.83573464953386,74.0,40.0,,no,0
male,13,89.17951558942852,83.0,69.0,17.3,no,0
female,15,71.75013137654197,56.0,78.0,,no,1
male,17,68.75722738254593,,44.0,18.9,no,1
female,18,82.75429419109993,70.0,28.0,9.3,no,0
male,12,58.03071997443197,38.0,63.0,10.8,no,1
female,11,80.39653734889853,,78.0,,no,0
male,12,69.96204325355528,47.0,73.0,,no,0
female,16,72.99663410124174,97.0,51.0,6.4,yes,1
male,11,62.51177606614061,71.0,40.0,19.0,yes,1
female,13,73.34013306822598,48.0,80.0,17.8,no,0
male,13,71.60080287711435,30.0,71.0,12.2,yes,0
male,17,75.86289022572662,64.0,57.0,7.3,no,0
male,18,58.75378368318064,69.0,27.0,12.4,no,1
male,15,75.12170550397289,88.0,,12.0,no,0
female,15,67.7336266616521,59.0,89.0,2.4,no,0
male,18,61.59986692175529,66.0,44.0,10.1,no,0
female,16,79.35360006626075,76.0,51.0,15.7,no,0
male,12,49.74989530801443,64.0,87.0,9.9,no,1
male,11,78.10869418642635,88.0,63.0,3.2,yes,0
female,13,,38.0,73.0,14.8,yes,1
female,15,62.10815589150685,51.0,20.0,17.5,yes,1
male,15,74.17152665713692,86.0,44.0,4.1,no,0
male,16,66.55382324305793,68.0,35.0,1.0,yes,1
male,14,73.66683309092511,55.0,52.0,5.0,yes,0
male,18,78.77607276650511,94.0,62.0,16.8,no,0
male,15,81.68003659612178,95.0,67.0,,yes,0
male,16,69.80919929524201,45.0,56.0,19.7,yes,0
male,16,78.49595043777963,74.0,89.0,9.1,no,0
male,16,45.62355635658458,56.0,38.0,13.4,no,1
female,18,67.99959126691708,37.0,53.0,5.8,no,0
male,13,55.17622696001037,40.0,33.0,16.6,yes,1
female,14,58.4161426007764,38.0,55.0,14.8,yes,1
female,14,82.88654705363733,76.0,68.0,9.8,yes,0
female,16,50.82254979645816,86.0,30.0,18.1,no,1
female,13,91.02945951968356,87.0,82.0,,no,0
male,11,27.323968762506464,,57.0,9.5,no,1
male,13,,95.0,52.0,19.4,no,0
female,14,46.9551699930107,85.0,,14.7,no,1
male,17,59.65512136521228,34.0,71.0,6.1,yes,1
male,17,,33.0,26.0,13.2,yes,1
female,16,90.07490132095889,86.0,21.0,9.1,no,0
male,15,85.55006982309206,75.0,63.0,19.5,no,0
male,16,80.85513113763648,80.0,,15.6,no,0
female,18,90.60457849045872,75.0,94.0,8.1,no,0
male,18,73.28076670862771,61.0,39.0,11.9,no,0
male,13,66.68831910867463,46.0,74.0,19.7,no,0
female,14,48.62889228270511,34.0,38.0,,no,1
female,13,54.86271438584935,43.0,60.0,2.8,no,1
male,12,80.22108869973226,63.0,82.0,19.7,no,0
female,16,57.79568164971325,30.0,77.0,3.6,yes,1
female,18,53.292242701311,93.0,55.0,,yes,1
male,11,80.63719126043677,90.0,31.0,15.4,yes,1
male,14,49.50287178059308,44.0,47.0,17.7,no,1
female,14,,84.0,22.0,3.0,no,0
female,11,84.37022097325959,82.0,85.0,,yes,0
female,16,65.6929021455039,86.0,34.0,11.8,yes,1
female,13,87.33017768964127,89.0,75.0,9.9,no,1
male,18,67.24065754785443,35.0,52.0,5.3,no,0
