gender,age,attendance_pct,marks,homework_completion_pct,distance_to_school,Tution_fee_status,Transportation_fee_status,has_schlorship,has_transportation,dropout
1,7,76.6,60.3,63.8,2290.9,1,Paid,0,1,Yes
0,10,67.7,76.3,73.3,4522.1,1,Paid,0,1,Yes
1,7,81.3,77.7,80.4,1121.9,1,Not Applicable,0,0,No
0,18,81.0,50.4,54.1,4405.2,1,Partial,0,1,Yes
1,13,82.4,79.2,86.1,5873.8,1,Paid,0,1,No
0,11,67.2,62.0,73.3,2101.9,1,Partial,0,1,No
0,8,73.4,56.7,53.3,3587.0,1,Not Applicable,0,0,No
1,14,60.8,43.1,50.5,194.0,1,Not Applicable,0,0,Yes
1,13,72.4,55.9,51.2,1023.2,1,Partial,0,1,No
1,7,80.4,56.6,75.8,2068.6,1,Not Applicable,0,0,No
0,9,77.0,78.3,83.9,870.2,1,Paid,1,1,No
0,9,83.7,70.0,62.5,1258.3,0,Paid,0,1,No
0,12,54.8,41.4,51.2,4679.6,1,Partial,0,1,No
1,7,91.9,88.5,79.9,1375.9,1,Not Applicable,0,0,No
1,14,50.4,37.3,32.9,3214.2,1,Not Applicable,0,0,Yes
1,7,77.6,68.6,70.9,669.0,1,Not Applicable,0,0,No
0,16,71.1,55.7,41.0,895.1,1,Not Applicable,1,0,No
1,7,77.0,61.7,74.6,2660.0,1,Not Applicable,1,0,No
0,11,70.5,52.6,62.2,604.9,0,Partial,0,1,Yes
0,8,76.4,63.5,64.1,2917.0,0,Not Applicable,0,0,No
0,7,62.3,55.3,51.7,5916.8,1,Not Applicable,0,0,No
0,14,94.0,96.4,80.8,1216.9,1,Unpaid,0,1,No
0,6,89.2,77.5,74.5,2535.3,1,Not Applicable,0,0,No
0,9,81.1,66.1,73.3,2109.6,1,Paid,0,1,No
0,18,64.3,68.1,49.3,757.4,0,Paid,0,1,No
0,16,78.1,79.3,75.1,239.6,1,Paid,1,1,No
0,10,56.8,45.1,55.1,2924.5,0,Paid,0,1,Yes
0,12,81.6,57.9,61.9,1006.5,0,Not Applicable,0,0,Yes
0,13,66.2,60.8,64.5,3677.3,1,Paid,0,1,No
1,13,77.2,47.5,55.8,367.5,1,Paid,0,1,No
1,16,78.4,61.5,68.6,343.4,0,Paid,0,1,Yes
0,8,72.6,70.0,60.8,3463.7,1,Partial,0,1,No
1,11,89.4,84.6,69.7,3849.1,1,Unpaid,0,1,No
1,18,76.4,58.9,57.7,347.4,1,Not Applicable,0,0,No
0,11,80.0,67.9,69.0,1427.4,1,Not Applicable,0,0,No
0,9,66.0,37.6,40.5,4121.2,0,Not Applicable,0,0,No
1,16,78.6,86.9,86.4,353.4,0,Not Applicable,0,0,No
1,10,66.2,53.4,59.0,149.9,1,Paid,0,1,No
1,10,76.1,70.4,64.3,2480.5,1,Not Applicable,0,0,No
1,13,56.5,47.4,58.2,769.7,0,Paid,0,1,Yes
0,14,66.1,65.1,59.2,1070.9,0,Not Applicable,0,0,Yes
0,7,62.0,60.1,58.0,672.6,1,Not Applicable,0,0,Yes
0,17,94.3,70.3,82.7,111.1,1,Not Applicable,0,0,No
0,6,81.3,68.9,86.4,1279.7,1,Not Applicable,0,0,No
0,10,66.3,63.5,70.5,734.8,1,Not Applicable,1,0,No
0,12,59.3,51.9,57.7,5969.6,0,Partial,0,1,Yes
0,14,74.5,56.9,60.1,776.1,0,Not Applicable,0,0,No
0,17,94.5,77.5,98.2,144.5,1,Not Applicable,0,0,No
0,17,93.8,66.4,85.3,514.2,1,Not Applicable,0,0,No
0,5,98.5,89.8,77.1,6767.5,1,Paid,0,1,No
0,9,80.7,81.0,83.7,1420.9,1,Not Applicable,0,0,No
0,17,60.0,45.4,63.9,9593.9,0,Not Applicable,0,0,No
1,8,67.2,38.0,48.5,239.8,0,Not Applicable,0,0,No
1,16,69.4,64.3,63.0,3262.1,0,Partial,0,1,Yes
0,7,88.5,63.4,62.4,2138.3,0,Paid,0,1,Yes
0,13,79.3,71.3,62.6,8316.6,1,Paid,0,1,No
1,8,79.8,66.9,63.7,280.7,1,Paid,1,1,No
0,8,84.3,76.3,79.3,3439.2,1,Partial,0,1,No
1,9,100.0,74.4,76.4,5679.9,1,Partial,0,1,Yes
0,6,75.9,52.9,54.7,120.9,1,Unpaid,0,1,Yes
1,10,100.0,75.4,84.5,1610.6,1,Not Applicable,1,0,No
1,11,99.6,73.3,82.5,2127.1,1,Partial,1,1,No
1,6,82.1,84.9,74.7,624.4,1,Paid,0,1,No
0,6,88.4,74.1,91.6,1064.8,1,Partial,1,1,No
1,11,67.7,54.8,57.1,3363.3,0,Not Applicable,0,0,Yes
1,10,100.0,81.1,83.3,343.1,1,Not Applicable,0,0,No
1,12,73.2,57.6,67.9,876.0,1,Not Applicable,1,0,No
0,15,58.3,54.0,54.0,3788.3,1,Partial,0,1,Yes
1,16,91.4,97.9,96.4,118.9,1,Not Applicable,0,0,No
0,14,70.1,62.0,56.6,3973.4,1,Not Applicable,0,0,Yes
0,8,83.9,78.1,70.0,2903.6,1,Paid,0,1,No
1,18,71.3,64.9,71.8,1684.9,1,Not Applicable,0,0,Yes
0,12,76.7,53.0,61.4,2795.2,0,Partial,0,1,Yes
1,11,89.8,56.2,76.2,2738.3,1,Paid,0,1,No
1,9,67.9,55.2,53.6,215.6,1,Paid,0,1,No
0,14,72.0,54.8,67.1,2027.7,1,Not Applicable,1,0,No
1,7,67.4,68.7,56.9,852.7,1,Not Applicable,0,0,Yes
1,15,58.2,57.9,49.1,3964.5,0,Partial,0,1,Yes
0,15,50.2,41.0,38.3,385.0,0,Unpaid,0,1,Yes
1,7,76.0,33.9,42.7,455.2,1,Paid,0,1,Yes
0,11,77.0,63.7,80.2,325.6,1,Paid,0,1,No
0,6,85.9,55.0,72.6,1931.7,1,Not Applicable,0,0,No
0,15,78.1,61.2,75.3,3954.0,0,Not Applicable,0,0,No
0,10,61.9,67.5,50.3,3568.3,1,Paid,1,1,Yes
0,11,62.3,63.7,64.1,6756.6,0,Not Applicable,0,0,Yes
1,14,97.7,71.6,78.5,262.7,1,Paid,0,1,No
1,10,92.4,86.4,95.8,2348.5,0,Not Applicable,0,0,No
0,17,90.8,87.5,79.5,573.3,0,Not Applicable,0,0,No
0,11,78.1,67.7,70.4,630.0,1,Paid,0,1,No
1,9,83.2,73.1,64.3,462.8,1,Partial,0,1,No
0,10,100.0,84.4,88.2,492.1,1,Not Applicable,1,0,No
0,12,77.8,57.5,67.1,2063.1,1,Partial,0,1,No
0,6,60.1,62.1,67.5,167.6,0,Not Applicable,0,0,No
0,15,99.2,78.6,67.7,2645.6,1,Not Applicable,0,0,No
0,11,79.7,60.7,75.1,4296.4,1,Not Applicable,1,0,No
1,15,69.4,53.9,61.4,1969.4,1,Not Applicable,0,0,Yes
1,8,63.9,67.4,61.3,5886.5,1,Not Applicable,0,0,No
0,8,69.8,63.8,73.2,3034.5,0,Paid,0,1,No
0,6,58.4,50.9,48.6,7471.3,1,Paid,0,1,No
0,10,67.6,76.6,67.3,4589.3,1,Paid,0,1,No
1,7,78.8,53.4,80.4,4405.8,1,Not Applicable,0,0,No
1,16,92.5,56.2,82.2,3891.9,0,Paid,0,1,No
1,7,65.2,57.5,67.9,12999.1,0,Paid,0,1,Yes
1,13,57.5,35.4,48.4,850.3,1,Not Applicable,0,0,No
0,16,45.0,39.6,39.6,4574.0,1,Not Applicable,0,0,Yes
1,15,60.1,59.1,62.7,6847.1,1,Not Applicable,0,0,No
0,10,88.2,64.1,60.6,666.6,1,Not Applicable,1,0,No
0,17,100.0,82.0,89.3,2723.6,1,Unpaid,0,1,No
1,16,71.2,63.9,67.0,8910.3,1,Partial,1,1,No
0,13,76.4,65.6,68.0,553.5,1,Not Applicable,1,0,No
1,16,100.0,84.1,84.4,3996.7,1,Paid,0,1,No
0,17,68.6,65.0,61.8,238.2,0,Paid,0,1,Yes
1,14,56.5,38.6,47.5,830.8,1,Not Applicable,0,0,Yes
0,9,68.0,46.1,57.6,4153.5,1,Paid,0,1,Yes
0,8,69.4,66.1,53.7,4495.3,0,Not Applicable,0,0,Yes
1,9,78.4,56.1,60.9,8216.2,1,Unpaid,0,1,No
1,8,82.9,66.1,69.1,2213.9,0,Not Applicable,0,0,Yes
1,15,79.1,77.2,65.5,687.0,0,Paid,0,1,Yes
1,12,87.7,68.3,78.1,2746.3,1,Paid,0,1,No
1,15,75.6,55.2,53.7,849.9,1,Paid,0,1,No
1,15,81.1,70.3,79.1,1234.5,1,Not Applicable,0,0,No
0,15,87.0,64.8,73.6,5566.3,1,Not Applicable,0,0,No
0,14,77.3,62.5,63.4,109.2,1,Not Applicable,0,0,Yes
0,9,65.0,57.1,40.2,4257.2,0,Not Applicable,0,0,Yes
1,8,100.0,85.3,78.3,1310.6,1,Not Applicable,0,0,No
0,18,84.5,49.7,66.0,2176.2,1,Paid,0,1,No
1,13,83.0,70.4,70.5,3343.3,1,Not Applicable,0,0,No
1,5,59.1,47.3,43.9,3702.4,0,Not Applicable,0,0,Yes
1,11,72.2,57.8,55.2,237.9,1,Not Applicable,0,0,No
0,16,94.3,76.9,74.7,509.7,1,Unpaid,0,1,No
0,18,90.1,84.2,93.9,2945.0,1,Partial,0,1,No
1,8,84.2,68.7,71.8,229.5,0,Not Applicable,0,0,No
0,13,81.6,72.5,68.9,3131.3,1,Not Applicable,0,0,No
0,12,63.6,43.9,60.3,656.1,0,Not Applicable,0,0,Yes
0,17,71.5,67.2,78.1,4640.8,1,Not Applicable,0,0,No
0,16,43.2,31.8,37.2,813.0,0,Unpaid,0,1,Yes
0,6,82.8,74.8,85.9,3562.5,1,Not Applicable,0,0,Yes
1,9,87.3,85.9,67.6,1931.9,1,Paid,1,1,No
0,17,89.5,70.5,70.0,3288.5,1,Not Applicable,0,0,No
1,14,77.9,71.8,71.9,1684.0,1,Paid,0,1,No
0,14,100.0,76.7,80.6,678.0,1,Not Applicable,0,0,No
1,13,63.6,61.6,49.4,5475.9,1,Paid,0,1,Yes
1,13,47.7,32.4,35.5,8672.4,1,Paid,0,1,Yes
0,7,71.2,61.4,63.2,353.2,1,Not Applicable,0,0,No
0,14,65.2,50.1,64.9,187.5,1,Paid,1,1,No
0,14,69.5,66.9,79.3,324.1,0,Not Applicable,0,0,No
1,16,85.6,69.4,70.2,3489.6,1,Paid,1,1,No
1,16,77.8,60.2,72.3,1210.3,1,Not Applicable,1,0,No
1,13,73.2,73.1,66.8,1712.1,0,Paid,0,1,No
0,14,91.8,74.1,75.9,419.5,1,Unpaid,1,1,No
0,9,93.3,86.4,87.0,3391.1,1,Paid,0,1,No
0,10,91.8,80.7,88.0,636.8,1,Not Applicable,0,0,No
0,16,89.3,84.5,74.5,2665.5,1,Not Applicable,0,0,No
1,8,69.9,70.7,57.3,122.8,1,Paid,1,1,No
0,10,62.3,65.3,60.7,5743.6,1,Not Applicable,0,0,Yes
1,15,91.4,87.8,78.2,1010.9,1,Paid,0,1,No
1,11,76.9,54.4,61.6,3982.7,1,Not Applicable,0,0,No
1,6,88.7,70.3,74.2,236.5,1,Not Applicable,0,0,No
0,7,80.1,68.8,55.9,3869.0,1,Not Applicable,0,0,Yes
1,12,81.2,91.1,76.2,980.0,1,Paid,0,1,No
1,14,66.6,50.6,66.0,811.0,1,Paid,0,1,No
1,15,90.7,74.5,74.5,1856.9,1,Not Applicable,0,0,No
1,17,93.7,76.3,79.1,340.9,1,Paid,1,1,No
1,10,78.6,59.9,63.3,534.0,1,Not Applicable,0,0,No
1,8,71.1,45.5,54.2,9075.7,1,Not Applicable,0,0,Yes
0,8,51.2,46.5,50.7,1703.9,1,Not Applicable,0,0,No
1,11,77.9,82.5,79.2,6391.2,1,Not Applicable,0,0,No
1,13,83.7,73.2,83.5,1385.8,0,Paid,0,1,No
1,18,83.8,70.4,73.2,117.7,1,Paid,0,1,No
1,11,80.8,72.2,70.1,3020.3,1,Not Applicable,1,0,No
0,16,93.7,79.6,92.2,971.3,0,Paid,0,1,No
1,9,82.5,68.4,89.2,4537.6,1,Paid,0,1,No
1,8,77.2,73.4,73.8,6635.9,1,Not Applicable,0,0,No
0,7,74.3,52.5,53.7,9963.3,1,Not Applicable,0,0,Yes
0,11,59.2,63.0,57.3,1977.4,0,Not Applicable,0,0,Yes
1,12,76.4,61.1,73.4,4283.0,1,Not Applicable,0,0,No
0,13,90.3,98.9,76.1,1056.0,1,Not Applicable,1,0,No
0,10,67.2,63.3,66.1,1724.4,0,Partial,0,1,No
0,7,81.9,66.4,60.7,2492.4,1,Paid,0,1,No
1,15,74.4,60.3,75.0,6567.4,1,Partial,0,1,No
0,8,68.0,52.5,56.7,7031.9,1,Paid,0,1,Yes
0,15,72.6,69.5,75.1,1625.7,0,Paid,0,1,No
1,16,83.8,69.9,60.2,2886.7,1,Not Applicable,0,0,No
1,10,67.1,44.9,52.6,2324.4,0,Paid,0,1,Yes
1,17,77.9,58.0,69.8,450.0,1,Not Applicable,0,0,No
0,10,53.9,35.3,47.6,202.2,1,Not Applicable,0,0,Yes
1,5,92.5,63.0,79.8,613.6,1,Paid,0,1,No
0,6,88.6,93.7,86.0,764.0,0,Not Applicable,0,0,No
1,15,83.1,59.2,83.9,1676.9,1,Unpaid,0,1,No
1,11,84.8,57.7,62.7,272.3,1,Not Applicable,0,0,No
0,13,73.3,77.0,78.8,2501.7,0,Unpaid,0,1,No
0,17,62.4,50.5,48.1,1044.9,1,Paid,0,1,No
0,10,86.0,65.5,75.3,5361.1,1,Not Applicable,0,0,No
1,8,87.0,83.5,86.1,660.2,1,Not Applicable,0,0,No
0,8,63.7,52.4,54.0,960.2,1,Not Applicable,0,0,Yes
1,17,63.5,38.5,39.3,1557.5,1,Not Applicable,1,0,Yes
0,9,88.9,91.1,91.6,4054.1,0,Paid,0,1,No
0,6,62.4,48.8,51.9,3448.8,1,Not Applicable,0,0,Yes
1,17,86.6,78.1,73.8,4337.8,1,Paid,0,1,No
1,15,88.6,69.8,77.3,2161.2,0,Paid,0,1,No
1,8,86.6,66.2,85.7,593.5,1,Not Applicable,0,0,No
0,6,70.3,50.2,57.3,2706.3,1,Not Applicable,0,0,No
0,13,64.4,57.9,56.6,1495.1,1,Not Applicable,0,0,No
0,16,77.7,73.0,68.0,4484.5,1,Paid,0,1,No
0,14,89.5,89.1,93.9,2466.7,1,Not Applicable,0,0,No
0,11,79.7,57.5,82.7,889.0,1,Not Applicable,1,0,No
1,10,62.5,66.8,66.3,6240.6,1,Not Applicable,0,0,No
0,6,72.4,63.6,70.6,3823.8,1,Paid,1,1,No
0,6,99.0,87.9,100.0,288.2,0,Not Applicable,0,0,No
0,8,80.9,71.9,72.9,519.2,0,Not Applicable,0,0,No
1,13,90.0,65.5,65.4,1214.2,0,Paid,0,1,No
1,17,82.8,78.1,79.7,5358.6,1,Paid,1,1,No
0,12,82.8,59.0,72.9,5556.7,1,Not Applicable,0,0,No
1,11,78.5,78.0,70.5,4422.6,1,Paid,0,1,No
0,14,76.9,62.3,85.9,2190.5,1,Paid,1,1,Yes
1,8,91.5,79.3,75.5,1842.9,1,Paid,0,1,No
1,14,92.4,82.7,76.8,437.8,1,Paid,0,1,No
1,12,82.2,72.0,69.0,6988.7,1,Not Applicable,0,0,No
0,9,100.0,80.0,95.3,1606.9,1,Not Applicable,1,0,No
1,7,81.1,59.2,67.4,2982.2,1,Paid,1,1,No
1,18,97.3,89.7,90.2,113.0,1,Not Applicable,1,0,No
1,18,86.4,65.9,93.4,791.3,1,Paid,0,1,No
1,13,92.6,69.6,71.2,5790.9,1,Not Applicable,0,0,No
1,13,88.7,75.2,71.8,2817.9,1,Not Applicable,1,0,No
0,15,63.9,40.7,56.5,417.9,1,Paid,1,1,No
1,11,51.7,59.0,59.6,6289.6,1,Not Applicable,0,0,Yes
1,15,100.0,68.9,79.3,3212.7,1,Paid,0,1,No
1,7,99.0,95.5,100.0,703.1,1,Not Applicable,0,0,No
0,9,74.8,56.8,67.9,4031.7,1,Partial,0,1,No
0,16,54.9,40.3,43.4,393.2,1,Partial,0,1,No
0,10,68.2,67.4,50.5,1242.6,0,Unpaid,0,1,Yes
0,8,82.8,74.1,78.2,696.1,1,Paid,0,1,No
0,8,90.8,75.3,97.3,650.8,1,Not Applicable,0,0,No
1,6,66.0,57.5,50.8,8181.4,1,Not Applicable,0,0,No
0,10,92.7,80.8,79.0,1456.3,1,Partial,0,1,No
0,18,63.4,45.5,53.9,2521.0,0,Paid,0,1,Yes
0,15,90.8,71.9,76.0,3554.5,1,Paid,0,1,No
0,16,58.7,60.8,60.7,982.1,0,Not Applicable,0,0,No
1,10,86.8,77.9,77.9,2812.9,0,Not Applicable,0,0,No
0,7,79.9,68.9,67.7,1018.4,1,Unpaid,0,1,No
0,16,70.6,58.3,62.6,498.8,1,Not Applicable,0,0,No
1,12,48.2,41.8,40.9,3066.3,0,Not Applicable,0,0,Yes
1,9,85.1,65.0,68.8,564.7,1,Not Applicable,0,0,No
0,11,84.9,80.9,85.1,1685.8,1,Not Applicable,1,0,No
1,6,62.9,60.1,50.5,1452.9,1,Not Applicable,0,0,Yes
1,5,83.2,74.0,93.5,506.6,1,Not Applicable,0,0,No
1,11,66.3,44.7,55.1,502.4,0,Paid,0,1,Yes
0,9,61.7,48.9,58.9,380.1,0,Not Applicable,0,0,Yes
1,8,58.9,74.9,63.8,7110.1,0,Not Applicable,0,0,Yes
0,10,80.1,74.7,74.6,3010.7,1,Partial,1,1,No
0,7,100.0,90.8,84.4,2241.4,1,Partial,0,1,No
0,11,85.4,71.8,66.1,2192.9,0,Not Applicable,0,0,Yes
0,11,81.0,54.6,62.6,745.6,1,Paid,0,1,No
1,15,90.8,95.0,100.0,7113.9,1,Not Applicable,1,0,No
1,12,98.0,92.0,94.0,325.2,1,Not Applicable,0,0,No
0,5,75.6,68.2,72.0,260.3,1,Not Applicable,0,0,No
0,12,92.0,80.5,78.6,746.1,1,Not Applicable,0,0,No
0,16,66.6,75.5,56.6,120.7,0,Not Applicable,0,0,No
1,15,76.3,53.2,58.2,5216.3,1,Not Applicable,1,0,No
1,8,86.4,51.6,78.1,2403.5,1,Not Applicable,0,0,No
1,14,77.5,51.9,62.2,2120.3,1,Paid,1,1,No
1,11,77.9,84.1,76.7,1755.1,1,Paid,0,1,No
1,8,60.8,53.9,57.0,621.8,0,Not Applicable,1,0,Yes
1,13,65.3,55.0,44.3,780.2,1,Paid,0,1,Yes
0,12,80.7,56.2,67.0,1257.5,1,Not Applicable,1,0,No
1,17,85.6,73.8,79.8,626.7,1,Not Applicable,0,0,No
1,12,71.8,71.1,75.4,1622.4,1,Partial,1,1,No
1,14,72.6,56.3,47.8,5853.5,0,Not Applicable,0,0,No
1,13,78.0,53.3,70.6,3342.7,1,Not Applicable,1,0,No
1,5,77.5,54.6,57.4,1504.1,1,Not Applicable,0,0,No
1,16,74.8,62.3,57.5,349.0,1,Paid,0,1,No
1,15,89.2,83.0,76.2,2083.0,0,Partial,0,1,No
0,14,87.0,73.5,75.4,7061.8,1,Not Applicable,1,0,No
0,13,88.4,64.8,68.2,2059.3,1,Paid,1,1,No
1,10,95.4,83.8,100.0,742.5,1,Not Applicable,0,0,No
0,7,84.5,68.8,77.4,2975.4,0,Partial,0,1,Yes
1,8,76.7,64.0,65.7,1545.2,0,Not Applicable,0,0,No
1,7,72.5,68.0,58.0,809.2,1,Paid,1,1,No
1,13,64.4,48.0,62.0,4496.4,1,Paid,0,1,No
1,10,92.7,61.5,77.4,2325.9,1,Paid,0,1,No
0,8,66.0,47.3,68.9,3710.5,1,Not Applicable,0,0,Yes
1,11,57.3,46.3,49.5,454.8,1,Not Applicable,0,0,No
1,14,73.2,47.6,57.4,290.0,1,Paid,1,1,No
0,15,65.8,65.9,61.2,4530.7,1,Paid,1,1,No
0,15,73.6,62.5,68.9,673.3,0,Paid,0,1,No
1,14,73.1,59.6,68.8,179.3,1,Not Applicable,0,0,No
1,16,75.5,60.4,64.7,1251.2,1,Paid,0,1,No
1,15,84.6,73.8,80.4,3474.3,1,Not Applicable,0,0,No
1,16,77.6,65.5,56.8,3791.4,0,Not Applicable,0,0,Yes
0,8,90.1,70.6,74.0,489.9,0,Partial,0,1,No
0,9,100.0,82.7,100.0,447.9,1,Not Applicable,0,0,No
0,18,68.4,59.8,51.2,1310.4,0,Paid,0,1,Yes
1,5,69.6,61.9,46.6,1830.8,0,Paid,0,1,Yes
0,16,68.9,57.1,60.1,1353.1,1,Partial,1,1,No
1,16,97.2,86.8,95.9,1566.8,1,Not Applicable,0,0,No
1,11,71.9,64.6,60.8,2169.9,1,Not Applicable,1,0,No
1,7,86.0,78.0,83.0,126.1,1,Not Applicable,0,0,No
0,11,88.8,70.9,64.1,1845.3,1,Not Applicable,0,0,No
1,8,95.4,92.7,89.7,584.3,1,Paid,0,1,No
0,10,63.7,46.5,50.9,3448.9,1,Paid,0,1,No
0,13,96.7,87.6,94.1,2102.4,1,Not Applicable,0,0,No
0,6,85.1,68.8,77.9,614.7,1,Paid,0,1,No
1,12,89.3,72.0,89.7,2054.0,0,Not Applicable,0,0,No
0,8,81.6,87.5,76.6,839.2,1,Not Applicable,1,0,No
1,12,94.3,73.2,65.7,265.6,1,Paid,1,1,No
0,11,77.2,73.3,59.1,156.9,1,Not Applicable,1,0,No
0,9,87.6,88.6,96.2,6323.4,1,Not Applicable,0,0,No
0,8,70.7,72.4,52.4,5969.1,1,Not Applicable,0,0,No
1,7,85.4,70.9,61.6,1152.9,1,Paid,0,1,No
1,13,77.5,72.2,64.4,1402.2,1,Not Applicable,0,0,No
1,14,81.1,64.9,69.3,413.7,1,Not Applicable,1,0,No
1,10,99.7,92.2,96.2,1325.7,1,Unpaid,0,1,No
1,17,66.4,46.1,63.2,439.9,0,Not Applicable,0,0,Yes
0,9,64.8,62.2,53.7,6917.1,0,Partial,0,1,Yes
1,14,65.4,62.5,56.6,2489.3,1,Not Applicable,0,0,No
1,13,70.4,55.9,58.9,180.2,1,Not Applicable,0,0,Yes
0,5,63.7,58.0,51.5,1338.1,1,Not Applicable,0,0,Yes
1,8,86.1,60.1,70.9,551.3,1,Not Applicable,0,0,No
1,12,90.4,79.3,74.9,359.8,1,Not Applicable,0,0,No
1,7,55.8,47.3,37.7,1781.6,0,Not Applicable,0,0,Yes
1,11,91.1,90.6,76.6,3067.5,1,Not Applicable,0,0,No
0,7,64.3,48.7,51.6,2526.9,1,Not Applicable,0,0,No
1,13,77.1,75.5,79.4,2641.2,0,Not Applicable,0,0,No
0,8,75.1,71.5,78.6,1988.7,1,Partial,0,1,No
1,7,74.3,69.3,72.4,247.0,1,Not Applicable,0,0,Yes
1,8,73.8,48.6,65.8,819.7,1,Partial,0,1,No
1,14,81.6,66.6,71.3,374.8,1,Not Applicable,0,0,No
0,15,69.6,69.6,73.0,2952.2,1,Not Applicable,1,0,No
0,10,50.9,27.8,35.5,1355.3,1,Paid,0,1,Yes
0,16,81.2,71.8,68.9,899.9,1,Paid,0,1,Yes
0,14,81.9,56.8,60.9,7614.3,1,Partial,1,1,No
1,17,79.9,61.7,80.2,3969.3,1,Not Applicable,0,0,No
1,8,84.4,79.2,82.5,1145.8,1,Partial,1,1,No
1,13,68.4,48.1,53.3,240.2,0,Not Applicable,0,0,Yes
1,9,79.4,72.8,64.6,591.4,1,Not Applicable,0,0,No
0,12,84.8,79.8,83.3,303.5,1,Partial,0,1,No
0,14,72.7,57.6,70.2,1220.5,1,Not Applicable,0,0,No
0,14,94.0,91.1,80.7,4025.8,1,Paid,0,1,No
1,12,62.6,40.1,52.0,1902.6,0,Not Applicable,0,0,Yes
1,8,76.1,67.0,56.0,195.6,1,Not Applicable,0,0,No
1,9,72.8,70.7,71.4,795.3,0,Paid,0,1,No
0,7,85.5,62.1,68.3,3380.2,0,Not Applicable,0,0,No
0,12,82.6,57.5,70.8,2485.5,1,Not Applicable,0,0,No
1,7,69.2,71.0,79.6,944.9,1,Not Applicable,0,0,No
0,12,72.2,58.5,57.5,1756.7,1,Partial,0,1,No
1,15,100.0,91.8,82.6,178.7,1,Not Applicable,0,0,No
0,13,79.8,45.7,60.8,2198.4,1,Paid,0,1,No
0,11,86.1,83.1,93.8,3168.0,1,Partial,0,1,No
1,8,97.8,75.2,82.8,1750.0,1,Partial,0,1,No
0,11,95.0,84.8,98.3,1005.9,1,Paid,1,1,No
1,16,69.2,63.8,54.9,341.3,0,Paid,0,1,Yes
1,17,73.5,67.6,80.5,650.3,1,Partial,1,1,No
1,13,68.3,58.4,68.0,700.1,0,Paid,0,1,No
1,15,69.5,63.3,59.1,1336.4,1,Paid,0,1,No
1,11,82.6,61.3,71.6,118.7,0,Paid,0,1,No
0,12,73.2,48.5,71.2,1784.5,1,Paid,0,1,Yes
1,10,100.0,86.6,98.2,288.8,1,Paid,1,1,No
1,15,71.1,51.9,60.8,1421.6,1,Not Applicable,1,0,No
0,15,64.7,37.3,53.6,3292.5,1,Not Applicable,0,0,No
1,11,78.6,55.5,52.9,2724.6,1,Not Applicable,1,0,No
1,14,59.5,46.6,51.4,1160.7,1,Not Applicable,0,0,Yes
1,7,94.9,67.2,73.7,1255.2,1,Partial,1,1,No
1,10,56.5,54.5,65.6,4913.0,1,Paid,0,1,No
0,12,86.1,63.6,82.7,172.7,1,Not Applicable,1,0,No
0,11,67.5,59.4,74.1,943.7,1,Paid,0,1,No
0,12,89.6,72.4,77.5,579.1,1,Not Applicable,0,0,No
0,7,46.7,31.6,39.5,3840.9,0,Paid,0,1,Yes
1,6,67.3,59.4,60.8,6675.2,0,Not Applicable,0,0,Yes
1,8,67.1,54.1,49.1,2603.3,0,Paid,0,1,Yes
0,13,75.6,68.1,77.1,1227.1,0,Not Applicable,0,0,No
1,17,71.8,44.0,53.9,5086.9,1,Not Applicable,0,0,No
1,14,64.2,53.3,56.9,3413.0,1,Unpaid,0,1,No
1,11,61.1,39.5,65.1,2696.6,0,Not Applicable,0,0,No
1,9,100.0,87.1,74.9,1262.9,1,Not Applicable,0,0,No
1,13,79.1,77.2,80.5,1307.1,0,Not Applicable,0,0,No
0,15,66.7,50.3,59.3,467.1,1,Not Applicable,0,0,No
0,12,79.5,66.3,59.3,1530.7,0,Partial,0,1,No
1,15,84.9,61.7,77.2,941.8,1,Not Applicable,1,0,No
0,16,100.0,88.0,99.5,7664.8,1,Not Applicable,0,0,No
1,16,69.4,47.5,57.3,2203.1,0,Not Applicable,0,0,Yes
1,8,81.9,65.4,84.7,151.3,1,Not Applicable,1,0,No
1,17,81.5,76.0,82.6,3498.9,1,Unpaid,0,1,No
0,14,74.2,62.6,71.2,1674.1,0,Not Applicable,0,0,No
0,17,81.8,88.2,87.8,1474.0,1,Unpaid,0,1,No
0,14,78.9,85.9,81.2,2178.4,1,Partial,0,1,Yes
0,8,67.1,55.0,50.6,1745.5,1,Not Applicable,0,0,No
0,10,79.9,71.0,80.7,1552.2,1,Paid,0,1,No
1,7,75.1,62.3,66.2,2346.8,0,Not Applicable,0,0,No
0,12,91.2,78.7,94.7,258.9,1,Not Applicable,0,0,No
0,9,73.1,71.5,69.4,1329.0,1,Not Applicable,1,0,No
0,17,84.4,70.7,78.3,1317.6,1,Not Applicable,0,0,No
1,10,69.2,77.2,60.8,1926.4,1,Not Applicable,0,0,No
0,14,79.5,66.9,77.7,412.7,0,Not Applicable,0,0,Yes
0,12,63.0,48.3,65.8,2465.2,0,Not Applicable,0,0,No
1,8,75.6,69.7,78.0,501.3,1,Partial,1,1,No
0,11,62.5,53.2,50.8,3160.3,1,Partial,0,1,No
1,6,86.9,70.4,61.8,1987.2,1,Not Applicable,0,0,No
1,11,79.7,74.6,81.3,455.1,1,Paid,0,1,No
1,16,98.0,86.0,99.2,958.4,1,Paid,0,1,No
1,15,89.2,69.3,64.1,145.4,1,Paid,0,1,No
